Adelle,Cleo,Adelle.Cleo@icanschool.com,GameProgramming,2020,Lyon
Teriann,Lacombe,Teriann.Lacombe@icanschool.com,GameProgramming,2020,Lyon
Priscilla,Mehalek,Priscilla.Mehalek@icanschool.com,GameArt,2023,Lyon
Rochette,Ries,Rochette.Ries@icanschool.com,GameProgramming,2018,Lyon
Gwyneth,Peti,Gwyneth.Peti@icanschool.com,GameProgramming,2022,Lyon
Brandise,Adore,Brandise.Adore@icanschool.com,Communication,2023,Lyon
Eve,Creamer,Eve.Creamer@icanschool.com,UX,2021,Lyon
Asia,Teryn,Asia.Teryn@icanschool.com,GameArt,2019,Lyon
Mignon,Iiette,Mignon.Iiette@icanschool.com,Communication,2021,Lyon
Dede,Poll,Dede.Poll@icanschool.com,Web,2020,Lyon
Albertina,Killigrew,Albertina.Killigrew@icanschool.com,GameArt,2020,Lyon
Florie,Bahr,Florie.Bahr@icanschool.com,Web,2019,Lyon
Mallory,Syd,Mallory.Syd@icanschool.com,GameProgramming,2021,Lyon
Cherilyn,Dielu,Cherilyn.Dielu@icanschool.com,Communication,2022,Lyon
Atlanta,Felizio,Atlanta.Felizio@icanschool.com,Communication,2019,Lyon
Tabbatha,Elo,Tabbatha.Elo@icanschool.com,GameProgramming,2022,Lyon
Gilligan,Krystle,Gilligan.Krystle@icanschool.com,BD,2020,Lyon
Mignon,Kermit,Mignon.Kermit@icanschool.com,Communication,2023,Lyon
Flo,Mallon,Flo.Mallon@icanschool.com,GameArt,2019,Lyon
Leontine,Fairweather,Leontine.Fairweather@icanschool.com,GameProgramming,2018,Lyon
Edee,Fabiola,Edee.Fabiola@icanschool.com,GameDesign,2019,Lyon
Lesly,Ricarda,Lesly.Ricarda@icanschool.com,GameArt,2020,Lyon
Lindie,Dominy,Lindie.Dominy@icanschool.com,GameArt,2022,Lyon
Mignon,Levey,Mignon.Levey@icanschool.com,GameDesign,2021,Lyon
Winifred,Reinke,Winifred.Reinke@icanschool.com,GameDesign,2021,Lyon
Cissiee,Papageno,Cissiee.Papageno@icanschool.com,UX,2020,Lyon
Jean,Halla,Jean.Halla@icanschool.com,Communication,2021,Lyon
Nadine,Estella,Nadine.Estella@icanschool.com,GameDesign,2018,Lyon
Alyssa,Codding,Alyssa.Codding@icanschool.com,GameArt,2021,Lyon
Britte,Monk,Britte.Monk@icanschool.com,GameDesign,2019,Lyon
Tomasina,Ciro,Tomasina.Ciro@icanschool.com,GameProgramming,2023,Lyon
Krystle,Phaidra,Krystle.Phaidra@icanschool.com,BD,2019,Lyon
Natka,Neva,Natka.Neva@icanschool.com,Communication,2020,Lyon
Ardys,Ehrman,Ardys.Ehrman@icanschool.com,GameArt,2023,Lyon
Cyndie,Podvin,Cyndie.Podvin@icanschool.com,Communication,2018,Lyon
Deloria,Libna,Deloria.Libna@icanschool.com,GameProgramming,2018,Lyon
Cassondra,Gusella,Cassondra.Gusella@icanschool.com,Communication,2019,Lyon
Leeanne,Guthrie,Leeanne.Guthrie@icanschool.com,BD,2023,Lyon
Donnie,Knowling,Donnie.Knowling@icanschool.com,GameArt,2023,Lyon
Aigneis,Loleta,Aigneis.Loleta@icanschool.com,UX,2022,Lyon
Lita,Monk,Lita.Monk@icanschool.com,UX,2020,Lyon
Philis,Lumbard,Philis.Lumbard@icanschool.com,Web,2019,Lyon
Roz,Letsou,Roz.Letsou@icanschool.com,GameArt,2020,Lyon
Collen,Greyson,Collen.Greyson@icanschool.com,GameProgramming,2019,Lyon
Johna,Munn,Johna.Munn@icanschool.com,UX,2019,Lyon
Bettine,Margarete,Bettine.Margarete@icanschool.com,GameDesign,2020,Lyon
